doc_id,n_words,n_tokens,language,corpus_code
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-608,10,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-609,14,14,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-610,11,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-611,82,66,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-612,39,30,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-613,12,9,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-614,30,28,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-615,30,27,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-616,9,9,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-617,20,17,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-618,21,17,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-619,28,25,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-620,17,14,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-621,12,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-622,9,8,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-623,6,5,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-624,9,8,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-625,13,12,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-626,9,8,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-627,27,22,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-628,25,21,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-629,35,30,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-630,16,14,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-631,43,32,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-632,12,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-633,20,18,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-634,13,12,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-635,17,15,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-636,8,7,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-637,4,4,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-638,7,6,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-639,6,5,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-640,89,66,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-641,14,12,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-642,8,8,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-643,6,6,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-644,10,9,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-645,20,19,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-646,59,43,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-647,4,4,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-648,20,18,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-649,3,3,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-650,34,30,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-651,86,72,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-652,26,24,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-653,19,18,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-654,10,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-655,12,12,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-656,5,5,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-657,21,19,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-658,13,12,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-659,5,5,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-660,30,25,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-661,4,4,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-662,14,14,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-663,10,9,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-664,16,15,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-665,40,34,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-666,13,13,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-667,10,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-668,5,5,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-669,4,4,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-670,21,20,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-671,10,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-672,7,7,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-673,4,4,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-674,41,35,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-675,10,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-676,3,3,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-677,13,13,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-678,10,9,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-679,7,7,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-680,10,9,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-681,41,36,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-682,46,40,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-683,20,18,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-684,14,13,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-685,45,40,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-686,10,9,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-687,23,22,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-688,15,15,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-689,12,12,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-690,9,9,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-691,29,26,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-692,33,30,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-693,20,18,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-694,21,20,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-695,6,6,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-696,25,25,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-697,15,15,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-698,15,15,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-699,24,24,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-700,19,18,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-701,7,7,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-702,10,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-703,48,40,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-704,32,29,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-705,14,13,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-706,8,7,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-707,17,15,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-708,3,3,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-709,23,23,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-710,17,15,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-711,8,7,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-712,4,4,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-713,11,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-714,16,16,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-715,8,8,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-716,19,18,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-717,17,16,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-718,16,15,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-719,3,3,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-720,13,11,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-721,8,8,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-722,33,28,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-723,16,15,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-724,42,35,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-725,18,18,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-726,13,13,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-727,23,21,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-728,13,11,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-729,15,15,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-730,13,13,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-731,11,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-732,8,8,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-733,9,9,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-734,29,25,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-735,17,14,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-736,11,11,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-737,28,24,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-738,21,19,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-739,49,45,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-740,38,32,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-741,18,16,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-742,22,21,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-743,19,18,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-744,14,13,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-745,17,17,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-746,7,7,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-747,64,57,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-748,26,23,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-749,12,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-750,57,48,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-751,27,23,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-752,12,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-753,43,38,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-754,13,13,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-755,11,11,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-756,24,21,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-757,14,13,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-758,9,8,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-759,28,24,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-760,17,17,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-761,14,12,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-762,12,11,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-763,12,12,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-764,25,24,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-765,12,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-766,16,15,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-767,9,8,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-768,14,12,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-769,38,34,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-770,59,50,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-771,27,26,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-772,23,20,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-773,13,13,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-774,25,19,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-775,25,23,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-776,43,37,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-777,39,32,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-778,14,13,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-779,22,22,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-780,8,7,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-781,6,5,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-782,16,14,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-783,13,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-784,12,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-785,21,19,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-786,16,12,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-787,3,3,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-788,34,29,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-789,12,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-790,13,12,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-791,5,5,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-792,12,9,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-793,13,12,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-794,10,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-795,21,17,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-796,10,9,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-797,13,12,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-798,11,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-799,21,19,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-800,11,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-801,9,8,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-802,27,24,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-803,16,13,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-804,11,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-805,15,12,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-806,12,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-807,14,12,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-808,3,3,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-809,10,10,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-810,6,5,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-811,6,6,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-812,8,7,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-813,28,22,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-814,9,9,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-815,6,6,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-816,10,9,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-817,36,29,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-818,13,13,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-819,6,6,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-820,11,11,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-821,7,7,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-822,16,15,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-823,13,13,Russian,Taiga
yandex.reviews-m-zay8nqqy2153ewaj598eh0fw8g-824,5,5,Russian,Taiga
yandex.reviews-m-zwfya8rtj5z3gj3zu622ffmb90-3138,3,3,Russian,Taiga
yandex.reviews-m-zwfya8rtj5z3gj3zu622ffmb90-3139,9,9,Russian,Taiga
yandex.reviews-m-zwfya8rtj5z3gj3zu622ffmb90-3140,4,4,Russian,Taiga
yandex.reviews-m-zwfya8rtj5z3gj3zu622ffmb90-3141,14,12,Russian,Taiga
yandex.reviews-m-zwfya8rtj5z3gj3zu622ffmb90-3142,13,13,Russian,Taiga
yandex.reviews-m-zwfya8rtj5z3gj3zu622ffmb90-3143,21,21,Russian,Taiga
yandex.reviews-m-zwfya8rtj5z3gj3zu622ffmb90-3144,9,9,Russian,Taiga
1,5381,1234,Swedish,LinES
2,8122,2057,Swedish,LinES
3,5960,2107,Swedish,LinES
4,7466,2392,Swedish,LinES
5,5182,1801,Swedish,LinES
6,9659,2765,Swedish,LinES
7,6550,1923,Swedish,LinES
8,7131,2195,Swedish,LinES
3LB-CAST-104_c-1,580,255,Spanish,AnCora
3LB-CAST-104_c-2,841,364,Spanish,AnCora
3LB-CAST-104_c-3,872,342,Spanish,AnCora
3LB-CAST-104_C-4,884,368,Spanish,AnCora
3LB-CAST-104_C-5,851,339,Spanish,AnCora
3LB-CAST-104_C-6,635,298,Spanish,AnCora
3LB-CAST-111_C-1,785,350,Spanish,AnCora
3LB-CAST-111_C-3,854,364,Spanish,AnCora
3LB-CAST-111_C-5,829,350,Spanish,AnCora
3LB-CAST-111_C-6,443,206,Spanish,AnCora
3LB-CAST-111_C-7,728,339,Spanish,AnCora
3LB-CAST-2000060104_5-1,282,137,Spanish,AnCora
3LB-CAST-2000060104_5-2,353,179,Spanish,AnCora
3LB-CAST-2000060111_5-1,624,258,Spanish,AnCora
3LB-CAST-2000060111_5-3,191,114,Spanish,AnCora
3LB-CAST-2000060204_5-1,200,115,Spanish,AnCora
3LB-CAST-2000060204_5-2,435,177,Spanish,AnCora
3LB-CAST-2000060204_5-3,795,320,Spanish,AnCora
3LB-CAST-2000060211_6-1,286,136,Spanish,AnCora
3LB-CAST-2000060211_6-2,558,263,Spanish,AnCora
3LB-CAST-2000060211_6-3,271,145,Spanish,AnCora
3LB-CAST-204_C-1,779,308,Spanish,AnCora
3LB-CAST-204_C-2,116,68,Spanish,AnCora
3LB-CAST-204_c-3,746,329,Spanish,AnCora
3LB-CAST-204_c-4,802,341,Spanish,AnCora
3LB-CAST-204_c-5,816,309,Spanish,AnCora
3LB-CAST-204_c-6,889,369,Spanish,AnCora
3LB-CAST-211_C-1,832,344,Spanish,AnCora
3LB-CAST-211_C-2,842,386,Spanish,AnCora
3LB-CAST-211_C-3,816,360,Spanish,AnCora
3LB-CAST-211_C-4,833,370,Spanish,AnCora
3LB-CAST-211_C-5,915,420,Spanish,AnCora
3LB-CAST-211_C-6,369,185,Spanish,AnCora
3LB-CAST-a1-0,357,190,Spanish,AnCora
3LB-CAST-a1-1,456,241,Spanish,AnCora
3LB-CAST-a1-2,305,180,Spanish,AnCora
3LB-CAST-a1-3,329,189,Spanish,AnCora
3LB-CAST-a1-4,464,237,Spanish,AnCora
3LB-CAST-a1-5,302,173,Spanish,AnCora
3LB-CAST-a1-6,392,210,Spanish,AnCora
3LB-CAST-a1-7,155,94,Spanish,AnCora
3LB-CAST-a12-0,361,198,Spanish,AnCora
3LB-CAST-a12-2,361,189,Spanish,AnCora
3LB-CAST-a12-3,276,141,Spanish,AnCora
3LB-CAST-a12-4,115,76,Spanish,AnCora
3LB-CAST-a14-0,337,181,Spanish,AnCora
3LB-CAST-a14-1,260,149,Spanish,AnCora
3LB-CAST-a14-2,336,188,Spanish,AnCora
3LB-CAST-a14-3,167,103,Spanish,AnCora
3LB-CAST-a15-0,253,130,Spanish,AnCora
3LB-CAST-a15-1,204,131,Spanish,AnCora
3LB-CAST-a15-2,267,149,Spanish,AnCora
3LB-CAST-a15-3,366,196,Spanish,AnCora
3LB-CAST-a15-4,223,137,Spanish,AnCora
3LB-CAST-a15-5,284,149,Spanish,AnCora
3LB-CAST-a15-6,324,164,Spanish,AnCora
3LB-CAST-a15-7,322,175,Spanish,AnCora
3LB-CAST-a19-0,117,85,Spanish,AnCora
3LB-CAST-a2-0,255,145,Spanish,AnCora
3LB-CAST-a20-0,434,218,Spanish,AnCora
3LB-CAST-a20-1,182,107,Spanish,AnCora
3LB-CAST-a22-1,333,172,Spanish,AnCora
3LB-CAST-a22-2,267,164,Spanish,AnCora
3LB-CAST-a22-3,196,133,Spanish,AnCora
3LB-CAST-a22-4,365,199,Spanish,AnCora
3LB-CAST-a22-5,30,26,Spanish,AnCora
3LB-CAST-a27-0,657,321,Spanish,AnCora
3LB-CAST-a4-0,237,144,Spanish,AnCora
3LB-CAST-c1-0,376,188,Spanish,AnCora
3LB-CAST-c1-1,346,177,Spanish,AnCora
3LB-CAST-c1-3,537,239,Spanish,AnCora
3LB-CAST-c1-4,201,115,Spanish,AnCora
3LB-CAST-c1-5,557,256,Spanish,AnCora
3LB-CAST-c1-6,412,210,Spanish,AnCora
3LB-CAST-c2-0,290,150,Spanish,AnCora
3LB-CAST-c2-1,188,119,Spanish,AnCora
3LB-CAST-c2-2,555,272,Spanish,AnCora
3LB-CAST-c2-3,271,151,Spanish,AnCora
3LB-CAST-c2-4,155,101,Spanish,AnCora
3LB-CAST-c2-5,177,106,Spanish,AnCora
3LB-CAST-c4-0,437,237,Spanish,AnCora
3LB-CAST-c4-1,399,185,Spanish,AnCora
3LB-CAST-c4-2,220,127,Spanish,AnCora
3LB-CAST-c5-0,200,124,Spanish,AnCora
3LB-CAST-c5-1,501,241,Spanish,AnCora
3LB-CAST-c5-2,321,177,Spanish,AnCora
3LB-CAST-d1-0,353,173,Spanish,AnCora
3LB-CAST-d1-1,276,149,Spanish,AnCora
3LB-CAST-d1-10,282,145,Spanish,AnCora
3LB-CAST-d1-11,528,278,Spanish,AnCora
3LB-CAST-d1-12,687,341,Spanish,AnCora
3LB-CAST-d1-13,585,283,Spanish,AnCora
3LB-CAST-d1-15,212,122,Spanish,AnCora
3LB-CAST-d1-16,72,50,Spanish,AnCora
3LB-CAST-d1-2,724,350,Spanish,AnCora
3LB-CAST-d1-3,300,181,Spanish,AnCora
3LB-CAST-d1-5,156,101,Spanish,AnCora
3LB-CAST-d1-6,191,123,Spanish,AnCora
3LB-CAST-d1-9,216,132,Spanish,AnCora
3LB-CAST-d2-0,343,186,Spanish,AnCora
3LB-CAST-d2-1,340,183,Spanish,AnCora
3LB-CAST-d2-13,280,165,Spanish,AnCora
3LB-CAST-d2-14,214,129,Spanish,AnCora
3LB-CAST-d2-15,255,154,Spanish,AnCora
3LB-CAST-d2-16,270,158,Spanish,AnCora
3LB-CAST-d2-17,211,129,Spanish,AnCora
3LB-CAST-d2-18,45,34,Spanish,AnCora
3LB-CAST-d2-2,218,132,Spanish,AnCora
3LB-CAST-d2-3,214,135,Spanish,AnCora
3LB-CAST-d2-4,196,125,Spanish,AnCora
3LB-CAST-d2-5,455,238,Spanish,AnCora
3LB-CAST-d2-7,243,135,Spanish,AnCora
3LB-CAST-d2-8,304,155,Spanish,AnCora
3LB-CAST-d2-9,319,172,Spanish,AnCora
3LB-CAST-dc1-0,153,97,Spanish,AnCora
3LB-CAST-dc1-1,561,287,Spanish,AnCora
3LB-CAST-dc1-10,235,135,Spanish,AnCora
3LB-CAST-dc1-11,405,219,Spanish,AnCora
3LB-CAST-dc1-12,263,155,Spanish,AnCora
